time,seconds_elapsed,z,y,x
1737749703946172400,0.14017236328125,-366.493408203125,3.7640228271484375,-230.61557006835938
1737749703956129300,0.15012939453125,-366.4918212890625,4.0152130126953125,-230.86636352539062
1737749703966086400,0.16008642578125,-366.4088439941406,4.0645904541015625,-230.7801055908203
1737749703976042500,0.17004248046875,-366.0118408203125,4.231842041015625,-230.45730590820312
1737749703985998300,0.179998291015625,-366.0847473144531,3.7776641845703125,-230.49034118652344
1737749703995954400,0.189954345703125,-366.40802001953125,3.8762664794921875,-230.5609588623047
1737749704005911300,0.199911376953125,-367.3033142089844,4.0308380126953125,-230.6128387451172
1737749704015868400,0.209868408203125,-366.6181945800781,3.8641815185546875,-230.09368896484375
1737749704025824300,0.21982421875,-366.49298095703125,3.9807281494140625,-230.2991943359375
1737749704035781400,0.229781494140625,-367.14947509765625,3.9430999755859375,-230.36602783203125
1737749704045737500,0.239737548828125,-366.9749755859375,4.184051513671875,-230.08448791503906
1737749704055695400,0.2496953125,-366.4317932128906,3.913787841796875,-230.22323608398438
1737749704065652500,0.259652587890625,-366.98431396484375,4.3228302001953125,-229.91387939453125
1737749704075609300,0.269609375,-366.817138671875,4.2913360595703125,-230.8673858642578
1737749704085565400,0.2795654296875,-366.18060302734375,4.0058441162109375,-230.43260192871094
1737749704095521500,0.289521484375,-366.2529296875,4.0028228759765625,-230.60667419433594
1737749704105478400,0.299478515625,-366.6004638671875,4.0367279052734375,-231.08726501464844
1737749704115434500,0.3094345703125,-366.4621887207031,4.2704315185546875,-230.6287384033203
1737749704125392400,0.319392333984375,-366.17303466796875,4.0535888671875,-230.43515014648438
1737749704135348200,0.32934814453125,-366.1865234375,3.94189453125,-230.73931884765625
1737749704145304300,0.33930419921875,-366.4007568359375,4.1788177490234375,-231.01905822753906
1737749704155261400,0.349261474609375,-366.54302978515625,4.322662353515625,-230.4703369140625
1737749704165218300,0.35921826171875,-366.42010498046875,4.294219970703125,-230.60061645507812
1737749704175176400,0.369176513671875,-366.14678955078125,4.1963653564453125,-230.46229553222656
1737749704185132500,0.379132568359375,-365.99285888671875,4.3858184814453125,-230.60433959960938
1737749704195090200,0.389090087890625,-366.025634765625,4.6957855224609375,-230.5166015625
1737749704205046500,0.399046630859375,-366.21533203125,4.6244659423828125,-230.6609649658203
1737749704215002400,0.40900244140625,-366.0833740234375,4.7491302490234375,-230.33953857421875
1737749704224959000,0.418958984375,-366.18548583984375,4.66754150390625,-230.88194274902344
1737749704234914800,0.428914794921875,-365.8182373046875,4.3730010986328125,-230.73204040527344
1737749704244872000,0.438871826171875,-366.1275939941406,4.620269775390625,-230.76829528808594
1737749704254829800,0.448829833984375,-366.0260009765625,4.42193603515625,-230.2002716064453
1737749704264786700,0.45878662109375,-365.50677490234375,4.560791015625,-230.5247039794922
1737749704274742800,0.46874267578125,-365.7593688964844,4.705902099609375,-230.7311553955078
1737749704284700000,0.478699951171875,-365.4171142578125,4.6561431884765625,-230.47064208984375
1737749704294656800,0.48865673828125,-366.1551513671875,4.701263427734375,-230.50698852539062
1737749704304614000,0.49861376953125,-366.0964660644531,4.7811431884765625,-230.34573364257812
1737749704314571000,0.508571044921875,-365.7947998046875,4.833404541015625,-230.1572723388672
1737749704324527600,0.518527587890625,-365.5096435546875,4.5015716552734375,-230.87548828125
1737749704334484700,0.528484619140625,-365.8062744140625,4.92816162109375,-230.4461212158203
1737749704344441900,0.53844189453125,-366.0905456542969,4.579864501953125,-230.37306213378906
1737749704354398700,0.548398681640625,-365.69366455078125,4.4012908935546875,-230.2333984375
1737749704364356900,0.55835693359375,-365.66717529296875,4.697113037109375,-230.12242126464844
1737749704374313700,0.568313720703125,-365.59222412109375,5.0817718505859375,-230.45803833007812
1737749704384272000,0.57827197265625,-365.514404296875,4.9188690185546875,-230.25289916992188
1737749704394230000,0.58822998046875,-365.53741455078125,4.8415679931640625,-230.0336151123047
1737749704404188000,0.59818798828125,-365.75323486328125,4.8984375,-230.01968383789062
1737749704414145800,0.608145751953125,-365.8785400390625,4.44769287109375,-230.30076599121094
1737749704424103700,0.618103759765625,-365.5650329589844,4.9067230224609375,-229.73260498046875
1737749704434060800,0.628060791015625,-365.9425354003906,4.6055145263671875,-230.00347900390625
1737749704444019000,0.63801904296875,-365.9052734375,4.5816650390625,-230.25906372070312
1737749704453974800,0.647974853515625,-365.69891357421875,4.663330078125,-230.44625854492188
1737749704463932000,0.657931884765625,-365.80572509765625,4.555816650390625,-230.4922332763672
1737749704473889800,0.667889892578125,-366.07025146484375,4.7512054443359375,-230.20367431640625
1737749704483847000,0.677846923828125,-365.6524353027344,4.8248748779296875,-230.1851043701172
1737749704493802800,0.687802734375,-365.5391845703125,4.7401123046875,-230.14219665527344
1737749704503758800,0.6977587890625,-366.02081298828125,4.6339569091796875,-230.9080352783203
1737749704513714000,0.7077138671875,-365.8280944824219,4.971405029296875,-230.3439178466797
1737749704523670800,0.7176708984375,-365.669189453125,5.080078125,-230.63609313964844
1737749704533627600,0.727627685546875,-365.3797302246094,4.9602508544921875,-230.06517028808594
1737749704543585800,0.737585693359375,-366.0673522949219,4.8000030517578125,-230.21673583984375
1737749704553543700,0.747543701171875,-366.12255859375,4.8933563232421875,-230.68260192871094
1737749704563502800,0.7575029296875,-365.61602783203125,4.5741424560546875,-230.1931610107422
1737749704573460000,0.7674599609375,-365.96954345703125,4.744415283203125,-230.4690399169922
1737749704583417900,0.77741796875,-366.0363464355469,4.3983306884765625,-230.29595947265625
1737749704593376800,0.787376708984375,-365.81683349609375,4.5102996826171875,-230.5565643310547
