time,seconds_elapsed,z,y,x
1737749703945453300,0.139453369140625,-0.013278787024319172,0.03416382893919945,-0.009585515595972538
1737749703955520500,0.1495205078125,-0.007478688843548298,0.05000723898410797,-0.001987250754609704
1737749703965587500,0.15958740234375,-0.0023515713401138783,0.03279389813542366,-0.0012948289513587952
1737749703975654400,0.169654296875,0.002805107505992055,-0.00030173614504747093,-0.005780124571174383
1737749703985722400,0.179722412109375,0.009377788752317429,-0.03848720341920853,-0.010671286843717098
1737749703995789300,0.189789306640625,0.022592393681406975,-0.08395455777645111,-0.00977486651390791
1737749704005856500,0.1998564453125,0.02076333574950695,-0.10241532325744629,-0.00041012681322172284
1737749704015924500,0.209924560546875,0.017711352556943893,-0.09847251325845718,0.007837949320673943
1737749704025991400,0.219991455078125,0.017647437751293182,-0.07796909660100937,0.011826565489172935
1737749704036058400,0.230058349609375,0.018162226304411888,-0.05981140211224556,0.011143997311592102
1737749704046125300,0.240125244140625,0.020658407360315323,-0.031739022582769394,0.011071027256548405
1737749704056193300,0.250193359375,0.027343474328517914,-0.02749953418970108,0.016209330409765244
1737749704066260200,0.26026025390625,0.02520522102713585,-0.01161431148648262,0.023807594552636147
1737749704076327400,0.270327392578125,0.023255255073308945,0.00020213393145240843,0.023968715220689774
1737749704086395400,0.2803955078125,0.028416726738214493,-0.009199357591569424,0.032163530588150024
1737749704096462600,0.290462646484375,0.027713119983673096,-0.023257918655872345,0.04126434773206711
1737749704106529500,0.300529541015625,0.02100381813943386,-0.024774055927991867,0.0395418182015419
1737749704116596500,0.310596435546875,0.028422053903341293,-0.011759987100958824,0.03566158935427666
1737749704126664400,0.32066455078125,0.03545359894633293,0.007999603636562824,0.032168321311473846
1737749704136731400,0.3307314453125,0.03815910220146179,0.008718390017747879,0.03250334784388542
1737749704146798300,0.34079833984375,0.043532829731702805,-0.024587368592619896,0.03472069650888443
1737749704156866300,0.3508662109375,0.041128262877464294,-0.06978307664394379,0.04331125319004059
1737749704166933200,0.360933349609375,0.033727072179317474,-0.09089022874832153,0.04409928247332573
1737749704177000400,0.37100048828125,0.02858051285147667,-0.09762535989284515,0.030732879415154457
1737749704187067400,0.3810673828125,0.02857811562716961,-0.1135057881474495,0.024396685883402824
1737749704197135400,0.39113525390625,0.02701004594564438,-0.13794854283332825,0.012603942304849625
1737749704207202600,0.40120263671875,0.028302477672696114,-0.15024569630622864,0.01350622158497572
1737749704217269500,0.41126953125,0.020988639444112778,-0.12618616223335266,0.01474565640091896
1737749704227337700,0.421337646484375,0.010087255388498306,-0.08843345940113068,0.014995194971561432
1737749704237405000,0.431405029296875,-0.001802960061468184,-0.044443897902965546,0.02208319865167141
1737749704247471900,0.441471923828125,-0.023256320506334305,-0.0029374666046351194,0.02219238691031933
1737749704257538800,0.451538818359375,-0.02623080462217331,0.02955309860408306,0.023368971422314644
1737749704267606800,0.461606689453125,-0.03425490856170654,0.03948748856782913,0.02473517321050167
1737749704277673700,0.471673828125,-0.03184181824326515,0.02714613266289234,0.020718595013022423
1737749704287740700,0.48174072265625,-0.03362081199884415,0.005386775825172663,0.012504606507718563
1737749704297809000,0.491808837890625,-0.029514748603105545,-0.0029020465444773436,0.013515009544789791
1737749704307875800,0.501875732421875,-0.025165008381009102,-0.003966512158513069,0.01450064592063427
1737749704317942800,0.51194287109375,-0.019173694774508476,0.001692705205641687,0.015419436618685722
1737749704328009700,0.522009765625,-0.02588166482746601,0.02112872153520584,0.020625116303563118
1737749704338077700,0.53207763671875,-0.02756105363368988,0.041425470262765884,0.019993148744106293
1737749704348145000,0.542144775390625,-0.02514450065791607,0.02816931903362274,0.01582716591656208
1737749704358211800,0.5522119140625,-0.019508186727762222,0.0038783615455031395,0.002823483431711793
1737749704368279800,0.56227978515625,-0.009729326702654362,-0.004935103934258223,-0.005575594026595354
1737749704378347000,0.572346923828125,-0.0136023610830307,0.010403638705611229,-0.0009440905996598303
1737749704388414000,0.5824140625,-0.015372032299637794,0.02839728631079197,-0.0022506373934447765
1737749704398481000,0.59248095703125,-0.011285943910479546,0.035106055438518524,0.004349208436906338
1737749704408548900,0.602548828125,-0.0054573495872318745,0.03782887011766434,0.020746024325489998
1737749704418615800,0.61261572265625,-0.00780652416869998,0.04217435047030449,0.018208565190434456
1737749704428682800,0.622682861328125,-0.013087838888168335,0.0430167093873024,0.013274792581796646
1737749704438750700,0.632750732421875,-0.003436276689171791,0.03267006203532219,0.009278719313442707
1737749704448817700,0.642817626953125,0.010430004447698593,0.023555127903819084,0.007419033907353878
1737749704458884600,0.652884521484375,0.020621921867132187,0.019411781802773476,0.011712582781910896
1737749704468952000,0.6629521484375,0.028138693422079086,0.010630007833242416,0.01991804875433445
1737749704479019800,0.673019775390625,0.028432706370949745,0.005584648810327053,0.012131230905652046
1737749704489087000,0.6830869140625,0.029589317739009857,-0.020243486389517784,0.0073290192522108555
1737749704499154000,0.69315380859375,0.020425911992788315,-0.029199963435530663,0.0008708536624908447
1737749704509222000,0.703221923828125,0.011991681531071663,-0.025128789246082306,0.005176652688533068
1737749704519288800,0.713288818359375,0.0024924525059759617,-0.013048158027231693,-0.00019627496658358723
1737749704529355800,0.723355712890625,0.0011936287628486753,-0.0126380305737257,-0.00612340634688735
1737749704539422700,0.733422607421875,0.0070736221969127655,-0.030068153515458107,0.003709783311933279
1737749704549491000,0.743490966796875,0.006518353242427111,-0.018385132774710655,0.013009808026254177
1737749704559558000,0.753557861328125,-0.003224821761250496,0.013636716641485691,0.016598418354988098
