time,seconds_elapsed,z,y,x
1737750704214828500,0.14182861328125,0.013761618174612522,-0.03104899637401104,-0.005890113301575184
1737750704224896800,0.151896728515625,0.019902868196368217,-0.03466689959168434,-0.005225388333201408
1737750704234964700,0.16196484375,0.013873204588890076,-0.03485012426972389,-0.006421147845685482
1737750704245032400,0.172032470703125,0.006306099239736795,-0.03584854304790497,-0.0020487697329372168
1737750704255100400,0.182100341796875,0.0007653924985788763,-0.02845188044011593,-0.0018935075495392084
1737750704265168600,0.192168701171875,-0.0010791128734126687,-0.019092468544840813,0.002263953210785985
1737750704275237600,0.202237548828125,0.004620584659278393,0.002067412016913295,0.002552107209339738
1737750704285305600,0.2123056640625,0.009998039342463017,0.025017201900482178,0.0017811221769079566
1737750704295373600,0.22237353515625,0.007864846847951412,0.03284662961959839,0.006706904619932175
1737750704305441500,0.232441650390625,-0.0032719597220420837,0.025533854961395264,0.00523710623383522
1737750704315509500,0.242509521484375,-0.005335377063602209,0.018365956842899323,0.0018309232546016574
1737750704325577500,0.252577392578125,-0.0035236284602433443,0.006205431651324034,-0.0036724992096424103
1737750704335645700,0.262645751953125,-0.0030061763245612383,-0.012619122862815857,-0.013026053085923195
1737750704345713700,0.272713623046875,0.005661347880959511,-0.030649522319436073,-0.0173233300447464
1737750704355781600,0.28278173828125,0.005774265620857477,-0.02708568051457405,-0.01720801554620266
1737750704365849600,0.292849609375,-0.004266117699444294,-0.025059280917048454,-0.014476943761110306
1737750704375917600,0.30291748046875,-0.012525911442935467,-0.020085826516151428,-0.013162673451006413
1737750704385985500,0.312985595703125,-0.01750602386891842,-0.013085708022117615,-0.016153668984770775
1737750704396053500,0.323053466796875,-0.013188506476581097,0.006339654792100191,-0.013184777460992336
1737750704406121500,0.33312158203125,-0.016232233494520187,0.020563865080475807,-0.009944776073098183
1737750704416189700,0.343189697265625,-0.016757141798734665,0.028130171820521355,-0.007902397774159908
1737750704426257700,0.353257568359375,-0.010841995477676392,0.028016719967126846,-0.006444850005209446
1737750704436325600,0.36332568359375,-0.005892510060220957,0.03569008782505989,-0.006717823911458254
1737750704446393600,0.3733935546875,-0.005821137689054012,0.03893514722585678,-0.0034410704392939806
1737750704456461600,0.383461669921875,-0.008052600547671318,0.05307866260409355,-0.0014351775171235204
1737750704466529500,0.393529541015625,-0.01537629310041666,0.05548296496272087,-0.0005289037944748998
1737750704476597500,0.403597412109375,-0.0226786807179451,0.035954538732767105,-0.0009912285022437572
1737750704486665500,0.41366552734375,-0.022727683186531067,0.01835796795785427,-0.008402006700634956
1737750704496733700,0.423733642578125,-0.0202725138515234,0.005471730604767799,-0.012204201892018318
1737750704506801700,0.4338017578125,-0.01264149323105812,-0.009897904470562935,-0.01395975798368454
1737750704516869600,0.44386962890625,-0.004768922459334135,-0.01907568983733654,-0.02081792987883091
1737750704526937600,0.4539375,-0.0006828344776295125,-0.013307549990713596,-0.019810456782579422
1737750704537005600,0.464005615234375,0.0003384877636563033,0.004493551794439554,-0.014970693737268448
1737750704547073500,0.474073486328125,-0.008503739722073078,0.0201601292937994,-0.008412659168243408
1737750704557141500,0.4841416015625,-0.013578925281763077,0.03218377009034157,0.0014365090755745769
1737750704567209500,0.49420947265625,-0.017785655334591866,0.041010282933712006,0.004069842863827944
1737750704577277700,0.504277587890625,-0.020542293787002563,0.04334054887294769,0.001142229768447578
1737750704587345700,0.514345703125,-0.013623666949570179,0.031023163348436356,-0.005319930613040924
1737750704597413600,0.52441357421875,-0.007466970942914486,0.009940248914062977,-0.009222793392837048
1737750704607481600,0.534481689453125,-0.0000031957933970261365,-0.001663410454057157,-0.010692591778934002
1737750704617549600,0.544549560546875,0.003061569994315505,-0.005571599118411541,-0.011542672291398048
1737750704627617500,0.554617431640625,-0.008645686320960522,-0.003849599277600646,-0.012998622842133045
1737750704637685500,0.564685546875,-0.01992763578891754,-0.0006775081856176257,-0.009677927009761333
1737750704647753500,0.57475341796875,-0.030307572335004807,0.004110322799533606,-0.00944996066391468
1737750704657821400,0.584821533203125,-0.03377607464790344,0.015456720255315304,-0.008206796832382679
1737750704667889700,0.5948896484375,-0.03857162594795227,0.021989721804857254,-0.0023371900897473097
1737750704677957600,0.60495751953125,-0.040825992822647095,0.027652399614453316,-0.0016674051294103265
1737750704688025600,0.615025634765625,-0.038604915142059326,0.02761405147612095,-0.002767290687188506
1737750704698093300,0.62509326171875,-0.03569887578487396,0.020118318498134613,-0.004086886998265982
1737750704708161500,0.63516162109375,-0.026853984221816063,-0.003849865635856986,-0.008471248671412468
1737750704718229500,0.6452294921875,-0.014140320010483265,-0.026572221890091896,-0.01714383251965046
1737750704728297500,0.65529736328125,-0.0023763386998325586,-0.0490274652838707,-0.02563399076461792
1737750704738365400,0.665365478515625,0.009336776100099087,-0.0700741559267044,-0.034089792519807816
1737750704748433700,0.67543359375,0.01577523536980152,-0.06961609423160553,-0.04066726937890053
1737750704758501600,0.685501708984375,0.011146394535899162,-0.05377960950136185,-0.036731913685798645
1737750704768569300,0.6955693359375,0.003251719754189253,-0.03554148226976395,-0.03243863210082054
1737750704778638600,0.705638671875,-0.01079805288463831,-0.02539164200425148,-0.028483040630817413
1737750704788706600,0.71570654296875,-0.02166295051574707,-0.013996775262057781,-0.019451994448900223
1737750704798774500,0.7257744140625,-0.028556544333696365,-0.003899933071807027,-0.01751241460442543
1737750704808842500,0.735842529296875,-0.02749340981245041,0.0057012951001524925,-0.016951553523540497
1737750704818910700,0.74591064453125,-0.019657591357827187,0.005658951122313738,-0.01967330276966095
