time,seconds_elapsed,z,y,x
1737750410031284200,0.1622841796875,-0.0273906122893095,0.02020993083715439,-0.035481296479701996
1737750410041352200,0.172352294921875,-0.0416576974093914,0.026278208941221237,-0.03062235750257969
1737750410051419100,0.182419189453125,-0.0477086678147316,0.02569151483476162,-0.0198618546128273
1737750410061487000,0.192487060546875,-0.054305583238601685,0.016269784420728683,-0.017485516145825386
1737750410071555300,0.202555419921875,-0.05877543240785599,0.01224734541028738,-0.009455819614231586
1737750410081623300,0.212623291015625,-0.06285592913627625,-0.009982060641050339,-0.007712780963629484
1737750410091691300,0.222691162109375,-0.06023750826716423,-0.02219398505985737,0.002840793924406171
1737750410101759200,0.23275927734375,-0.061650846153497696,-0.03623470291495323,0.0065508438274264336
1737750410111827500,0.242827392578125,-0.060198623687028885,-0.05646460875868797,0.006761499680578709
1737750410121895400,0.2528955078125,-0.05323952063918114,-0.05933522805571556,0.006277336739003658
1737750410131963100,0.262963134765625,-0.03633563593029976,-0.05928462743759155,0.005687180440872908
1737750410142031000,0.273031005859375,-0.02160169929265976,-0.053221408277750015,0.0014024205738678575
1737750410152099300,0.283099365234375,-0.01309023518115282,-0.04841972887516022,0.0016460998449474573
1737750410162167300,0.293167236328125,-0.010791394859552383,-0.04679600149393082,0.0031427964568138123
1737750410172234200,0.303234130859375,-0.02027038484811783,-0.03931411728262901,0.005013667047023773
1737750410182302200,0.31330224609375,-0.024575384333729744,-0.020712468773126602,0.006882140878587961
1737750410192370400,0.323370361328125,-0.02502572536468506,-0.002581934677436948,0.00018722022650763392
1737750410202438400,0.3334384765625,-0.018797123804688454,0.013754960149526596,-0.0005997438565827906
1737750410212506400,0.34350634765625,-0.017183780670166016,0.02785826288163662,0.001981924520805478
1737750410222574300,0.35357421875,-0.020245883613824844,0.031789086759090424,0.004837099462747574
1737750410232642300,0.363642333984375,-0.026005234569311142,0.025966087356209755,0.013064935803413391
1737750410242710300,0.373710205078125,-0.0268944650888443,0.028617262840270996,0.01865198090672493
1737750410252778200,0.3837783203125,-0.02756797894835472,0.031195202842354774,0.023435285314917564
1737750410262846200,0.39384619140625,-0.02906547300517559,0.026076873764395714,0.023198530077934265
1737750410272914400,0.40391455078125,-0.026545323431491852,0.012161857448518276,0.026551982387900352
1737750410282982400,0.413982421875,-0.02461586333811283,-0.002763828495517373,0.036976926028728485
1737750410293050400,0.42405029296875,-0.02449761889874935,-0.01619681343436241,0.043464917689561844
1737750410303117300,0.434117431640625,-0.016039419919252396,-0.025356754660606384,0.049487657845020294
1737750410313185300,0.444185302734375,-0.003085005795583129,-0.04032851383090019,0.04205530881881714
1737750410323253500,0.45425341796875,-0.012510199099779129,-0.030180007219314575,0.045290250331163406
