SessionID, LoggingTime, TimeSince1970(ms), UID, RecNo, Hertz, Activity, MoveType, Wrist, Side, TimeStamp, DMRoll, DMPitch, DMYaw, DMRotX, DMRotY, DMRotZ, DMGrvX, DMGrvY, DMGrvZ, DMUAccelX, DMUAccelY, DMUAccelZ, DMQuatX, DMQuatY, DMQuatW, DMQuatZ,AccelroX, AceelroY, AceelroZ
20250124-1519,2025-01-24 15:19:39.188,1737749979188,u01, 21,100,movements,el-ex, lt, nd,35686.59890191667, 0.435548569266854, -0.2224473220935652, 0.04909805811383451, -0.02448464184999466, -0.013606267981231213, -0.019318964332342148, 0.41151219606399536, 0.22061730921268463, -0.8842995762825012, -0.005216449499130249, -0.003316909074783325, -0.00975865125656128, -0.11361091749542972, 0.21199713474474888, 0.9706439234216205,-0.00015521236340222994,0.414306640625,0.217529296875,-0.895660400390625
20250124-1519,2025-01-24 15:19:39.188,1737749979188,u01, 22,100,movements,el-ex, lt, nd,35686.60891891667, 0.43481256026459597, -0.22262185645115545, 0.04887680085878798, -0.021708831191062927, -0.022727862000465393, -0.021663079038262367, 0.410845011472702, 0.22078754007816315, -0.8845672607421875, 0.003461599349975586, -0.003258243203163147, -0.0110931396484375, -0.11367216203343093, 0.21164832686170915, 0.9707128567917608,-0.00023972505404623424,0.4134674072265625,0.217071533203125,-0.8980712890625
20250124-1519,2025-01-24 15:19:39.189,1737749979189,u01, 23,100,movements,el-ex, lt, nd,35686.61893591667, 0.43411852117818595, -0.2227617374716587, 0.04862427126103198, -0.017469827085733414, -0.015972519293427467, -0.03360336273908615, 0.4102180004119873, 0.22092396020889282, -0.8848241567611694, 0.0032493770122528076, -0.003852441906929016, -0.013247132301330566, -0.11371336661553677, 0.21132247691565295, 0.9707790380660595,-0.0003380015588208239,0.4071197509765625,0.216552734375,-0.895477294921875
20250124-1519,2025-01-24 15:19:39.189,1737749979189,u01, 24,100,movements,el-ex, lt, nd,35686.62895291667, 0.4334555897592086, -0.22290169269257992, 0.048279700109949586, -0.014788289554417133, -0.01599089428782463, -0.02896972745656967, 0.4096183478832245, 0.22106045484542847, -0.885067880153656, -0.002498626708984375, -0.004507735371589661, -0.01040947437286377, -0.113744965503932, 0.21101694586988773, 0.9708418181740228,-0.00048270209108619734,0.40380859375,0.2151947021484375,-0.8924713134765625
20250124-1519,2025-01-24 15:19:39.191,1737749979191,u01, 25,100,movements,el-ex, lt, nd,35686.63896991667, 0.4328845971120594, -0.22285493007825508, 0.04804234068632744, -0.011015789583325386, -0.030356785282492638, -0.019467037171125412, 0.4091172218322754, 0.2210148423910141, -0.88531094789505, -0.005308687686920166, -0.005820170044898987, -0.007160305976867676, -0.11369742299475531, 0.2107543827060241, 0.9709042902787473,-0.0005604091420918357,0.408660888671875,0.2144622802734375,-0.887481689453125
20250124-1519,2025-01-24 15:19:39.202,1737749979202,u01, 26,100,movements,el-ex, lt, nd,35686.64898691667, 0.4322917502149644, -0.22278923256866134, 0.047839917400134144, -0.007227442227303982, -0.02784941904246807, -0.02180182933807373, 0.408598393201828, 0.22095078229904175, -0.8855665326118469, 6.246566772460938e-05, -0.006488502025604248, -0.0019151568412780762, -0.11364441801483782, 0.21047961656008254, 0.9709701186559592,-0.0006178924193439397,0.4069061279296875,0.216064453125,-0.88311767578125
20250124-1519,2025-01-24 15:19:39.218,1737749979218,u01, 27,100,movements,el-ex, lt, nd,35686.65900391667, 0.431704969400163, -0.22277169924138135, 0.04768580582773613, -0.0006803600117564201, -0.03318139910697937, -0.008441283367574215, 0.4080803096294403, 0.2209336757659912, -0.8858096599578857, -0.0011742115020751953, -0.004869237542152405, 0.002691984176635742, -0.11361989698731367, 0.21020390603025693, 0.9710326663720135,-0.0006574866750751532,0.4035186767578125,0.2154693603515625,-0.8812713623046875
20250124-1519,2025-01-24 15:19:39.221,1737749979221,u01, 28,100,movements,el-ex, lt, nd,35686.66902091667, 0.4311237364281041, -0.22254629824500002, 0.04749598156307781, 0.025270015001296997, -0.03197259455919266, -0.01142082829028368, 0.4075861871242523, 0.22071383893489838, -0.886091947555542, -0.004067540168762207, -0.00524449348449707, 0.004820585250854492, -0.11349083812225373, 0.2099377504455271, 0.9711053496969463,-0.0006923928953582964,0.4031524658203125,0.2229461669921875,-0.87701416015625
20250124-1519,2025-01-24 15:19:39.231,1737749979231,u01, 29,100,movements,el-ex, lt, nd,35686.679036875, 0.4306881616496919, -0.22217902020978547, 0.047232072657227134, 0.027852961793541908, -0.015665490180253983, -0.011378217488527298, 0.4072340130805969, 0.22035560011863708, -0.8863430023193359, -0.0040815770626068115, 0.002590551972389221, 0.009328842163085938, -0.11328517735360295, 0.20974979367138802, 0.9711698950376544,-0.0007563677814019825,0.39862060546875,0.217376708984375,-0.8734893798828125
20250124-1519,2025-01-24 15:19:39.241,1737749979241,u01, 30,100,movements,el-ex, lt, nd,35686.689053875, 0.43066000304399765, -0.2217813488282203, 0.04704218544013075, 0.033059440553188324, 0.0023886114358901978, -0.0036670342087745667, 0.40724557638168335, 0.21996769309043884, -0.886434018611908, -0.008625030517578125, -0.0025910139083862305, 0.012944638729095459, -0.11307239726596148, 0.20975613190927897, 0.9711932186131141,-0.0008042645017104507,0.3980560302734375,0.214630126953125,-0.87176513671875
20250124-1519,2025-01-24 15:19:39.251,1737749979251,u01, 31,100,movements,el-ex, lt, nd,35686.699070875, 0.4306748180770227, -0.22129870127125742, 0.0468854007900481, 0.03657817840576172, 0.0009993063285946846, 0.005365341901779175, 0.40730300545692444, 0.21949683129787445, -0.8865243196487427, -0.009246975183486938, -0.0048667192459106445, 0.014759182929992676, -0.11282184050396077, 0.2097833816146311, 0.9712164434383719,-0.000829390277208857,0.404541015625,0.2159881591796875,-0.873443603515625
20250124-1519,2025-01-24 15:19:39.261,1737749979261,u01, 32,100,movements,el-ex, lt, nd,35686.709087875, 0.43054466151527565, -0.2208104648377281, 0.04678790192846338, 0.03148221969604492, -0.0014052614569664001, 0.016879253089427948, 0.40723228454589844, 0.21902048587799072, -0.8866746425628662, -0.002691328525543213, -0.0030323565006256104, 0.013231039047241211, -0.11257484036526591, 0.2097369689501675, 0.9712551482513054,-0.0008169645886137977,0.40826416015625,0.207550048828125,-0.8755340576171875
20250124-1519,2025-01-24 15:19:39.271,1737749979271,u01, 33,100,movements,el-ex, lt, nd,35686.719105875, 0.4304167983598882, -0.22027604515584367, 0.04683182475860409, 0.03245725482702255, 0.006530659273266792, 0.02784348651766777, 0.4071676731109619, 0.21849900484085083, -0.8868329524993896, 0.0010964274406433105, -0.010948985815048218, 0.011298894882202148, -0.1123202555344215, 0.20968475615093554, 0.9712959589712549,-0.0007310638825378375,0.4024658203125,0.205841064453125,-0.8766326904296875
