time,seconds_elapsed,z,y,x
1737750026105304800,0.125304931640625,-413.5057373046875,95.57965087890625,-204.22804260253906
1737750026115261000,0.135260986328125,-413.32781982421875,95.70974731445312,-204.29257202148438
1737750026125215000,0.145215087890625,-413.3280029296875,95.71066284179688,-204.36737060546875
1737750026135170800,0.1551708984375,-413.6897277832031,95.67926025390625,-204.70880126953125
1737750026145123800,0.165123779296875,-414.05712890625,95.6129150390625,-204.23451232910156
1737750026155079000,0.175078857421875,-413.8658752441406,95.59599304199219,-204.04664611816406
1737750026165033000,0.185032958984375,-414.3879699707031,95.62716674804688,-204.71958923339844
1737750026174989000,0.194989013671875,-414.65179443359375,95.82215881347656,-204.60475158691406
1737750026184943900,0.20494384765625,-413.8812255859375,95.59031677246094,-204.33505249023438
1737750026194898000,0.21489794921875,-414.900146484375,95.81759643554688,-204.6249542236328
1737750026204852700,0.224852783203125,-414.349609375,95.50225830078125,-204.52574157714844
1737750026214808800,0.234808837890625,-414.0421142578125,95.53152465820312,-204.17491149902344
1737750026224764000,0.244763916015625,-414.121337890625,95.72198486328125,-204.78871154785156
1737750026234720000,0.254719970703125,-414.8099365234375,96.05479431152344,-205.10702514648438
1737750026244675800,0.26467578125,-414.1652526855469,95.3638916015625,-204.6920166015625
1737750026254633000,0.274633056640625,-414.1700439453125,95.67654418945312,-204.67042541503906
1737750026264590000,0.284590087890625,-414.4351806640625,95.528076171875,-204.21546936035156
1737750026274546000,0.2945458984375,-414.32220458984375,95.76771545410156,-204.67401123046875
1737750026284502000,0.304501953125,-414.2755432128906,95.67951965332031,-204.5455322265625
1737750026294457900,0.314457763671875,-414.33831787109375,95.5545654296875,-204.26675415039062
1737750026304414000,0.3244140625,-414.23046875,95.11618041992188,-204.3328094482422
1737750026314369800,0.334369873046875,-414.4354248046875,95.52810668945312,-204.20687866210938
1737750026324326100,0.344326171875,-414.318359375,95.70355224609375,-204.29287719726562
1737750026334281000,0.354281005859375,-414.3464050292969,95.51200866699219,-204.39889526367188
1737750026344235800,0.36423583984375,-414.7851867675781,95.27114868164062,-204.3180389404297
1737750026354190800,0.37419091796875,-414.4644775390625,95.25059509277344,-204.33248901367188
1737750026364146000,0.38414599609375,-414.2832336425781,95.29817199707031,-204.5514373779297
1737750026374101800,0.394101806640625,-414.1354675292969,95.54969787597656,-204.2296905517578
1737750026384058000,0.40405810546875,-414.03216552734375,95.54779052734375,-204.09774780273438
1737750026394012000,0.414011962890625,-413.967041015625,95.68476867675781,-204.07093811035156
1737750026403967000,0.423967041015625,-414.48931884765625,95.1572265625,-204.41749572753906
1737750026413921800,0.433921875,-414.6390380859375,95.27027893066406,-204.32078552246094
1737750026423876900,0.443876953125,-414.5196533203125,95.20320129394531,-203.91477966308594
1737750026433831700,0.453831787109375,-413.86309814453125,95.50341796875,-204.0601348876953
1737750026443786500,0.463786376953125,-414.7137451171875,95.54913330078125,-204.6946563720703
1737750026453742800,0.473742919921875,-414.5633544921875,95.68997192382812,-204.08436584472656
1737750026463696600,0.483696533203125,-414.4924621582031,95.60514831542969,-204.1040802001953
1737750026473651700,0.493651611328125,-414.7093811035156,95.62950134277344,-203.5336151123047
1737750026483605500,0.50360546875,-413.9647216796875,95.720703125,-203.8611602783203
1737750026493561900,0.513561767578125,-414.00738525390625,95.72813415527344,-203.9174041748047
1737750026503516700,0.5235166015625,-414.6583251953125,95.40756225585938,-203.62966918945312
1737750026513470700,0.533470703125,-414.483154296875,95.28099060058594,-204.0237274169922
1737750026523424500,0.543424560546875,-414.377197265625,95.37750244140625,-203.74668884277344
1737750026533378600,0.553378662109375,-414.8829040527344,95.17901611328125,-203.63497924804688
1737750026543334000,0.563333984375,-414.8147888183594,95.40492248535156,-203.68838500976562
1737750026553289700,0.573289794921875,-414.36712646484375,95.40829467773438,-203.8756103515625
1737750026563245800,0.583245849609375,-414.50311279296875,95.17974853515625,-203.78065490722656
1737750026573201700,0.59320166015625,-415.162109375,95.05429077148438,-203.67398071289062
1737750026583157800,0.60315771484375,-414.8182373046875,95.27131652832031,-203.8771514892578
1737750026593111800,0.61311181640625,-415.6986083984375,95.16117858886719,-203.97817993164062
1737750026603065900,0.62306591796875,-415.16448974609375,95.08834838867188,-203.69239807128906
1737750026613020700,0.633020751953125,-415.2503662109375,95.59785461425781,-203.6959991455078
1737750026622976800,0.642976806640625,-414.942626953125,95.39675903320312,-203.58253479003906
1737750026632933600,0.65293359375,-415.1569519042969,95.33502197265625,-203.05026245117188
1737750026642887700,0.6628876953125,-414.5085144042969,95.15228271484375,-203.5333251953125
1737750026652843800,0.67284375,-415.3741455078125,95.28131103515625,-203.67459106445312
1737750026662798600,0.682798583984375,-414.9043273925781,95.15316772460938,-203.36814880371094
1737750026672754700,0.692754638671875,-415.2822265625,95.17668151855469,-203.4853057861328
1737750026682709800,0.702709716796875,-414.8110656738281,94.83982849121094,-203.33055114746094
1737750026692665600,0.71266552734375,-415.11859130859375,94.78961181640625,-203.3590087890625
1737750026702620000,0.722619873046875,-415.4685363769531,95.02104187011719,-203.94911193847656
1737750026712573700,0.73257373046875,-415.44146728515625,95.33650207519531,-203.31103515625
1737750026722529500,0.742529541015625,-414.8908386230469,95.3304443359375,-203.37060546875
1737750026732486000,0.75248583984375,-415.0899658203125,95.30952453613281,-203.4194793701172
1737750026742440700,0.762440673828125,-414.42486572265625,95.27182006835938,-203.58981323242188
1737750026752396500,0.772396484375,-415.4208679199219,95.52523803710938,-203.45523071289062
1737750026762352600,0.7823525390625,-415.3265380859375,95.27760314941406,-202.92930603027344
