time,seconds_elapsed,z,y,x
1737749423537423000,0.312423095703125,-405.158447265625,3.5887908935546875,-245.0699462890625
1737749423547381200,0.32238134765625,-405.1273498535156,3.5715484619140625,-244.61073303222656
1737749423557340200,0.332340087890625,-405.76800537109375,3.5836944580078125,-245.15975952148438
1737749423567299000,0.342299072265625,-406.1878662109375,3.9504547119140625,-245.41526794433594
1737749423577256200,0.352256103515625,-406.14404296875,4.043914794921875,-245.24208068847656
1737749423587215000,0.362215087890625,-406.3807067871094,4.226043701171875,-245.39085388183594
1737749423597173200,0.37217333984375,-406.58807373046875,3.9419708251953125,-245.37091064453125
1737749423607130400,0.38213037109375,-406.1478576660156,3.754486083984375,-244.9759063720703
1737749423617088300,0.392088134765625,-406.58892822265625,4.0336456298828125,-245.02430725097656
1737749423627046400,0.40204638671875,-406.1043701171875,3.913238525390625,-244.85824584960938
1737749423637005300,0.41200537109375,-406.2545166015625,4.1018524169921875,-245.09666442871094
1737749423646964200,0.421964111328125,-407.24609375,3.855133056640625,-245.2153778076172
1737749423656921000,0.431921142578125,-406.5946044921875,4.126617431640625,-244.98956298828125
1737749423666878200,0.441878173828125,-406.44989013671875,3.8708038330078125,-245.14083862304688
1737749423676836400,0.45183642578125,-406.2657470703125,3.9232177734375,-245.0115966796875
1737749423686794200,0.461794189453125,-405.69281005859375,4.1765594482421875,-245.01844787597656
1737749423696752400,0.47175244140625,-407.002197265625,4.3983154296875,-245.01458740234375
1737749423706710300,0.481710205078125,-406.18914794921875,4.435150146484375,-245.26373291015625
1737749423716668200,0.491668212890625,-406.4461669921875,4.0474395751953125,-244.96160888671875
1737749423726625300,0.501625244140625,-406.51025390625,4.104034423828125,-244.67001342773438
1737749423736582400,0.51158251953125,-406.4876403808594,4.0485076904296875,-244.64674377441406
1737749423746540300,0.521540283203125,-406.5520935058594,3.8586273193359375,-244.81805419921875
1737749423756498400,0.53149853515625,-406.1929016113281,3.580963134765625,-245.0744171142578
1737749423766456000,0.5414560546875,-406.052490234375,4.3691864013671875,-244.95431518554688
1737749423776414200,0.551414306640625,-406.1474609375,4.0278472900390625,-244.51417541503906
1737749423786373000,0.561373046875,-406.198974609375,4.3758697509765625,-244.98768615722656
1737749423796332300,0.571332275390625,-405.73223876953125,4.3793487548828125,-244.97447204589844
1737749423806291500,0.58129150390625,-406.21246337890625,4.1603851318359375,-245.08811950683594
1737749423816249000,0.5912490234375,-405.771240234375,4.6538543701171875,-245.1650390625
1737749423826207200,0.601207275390625,-406.331298828125,4.14013671875,-244.93670654296875
1737749423836163300,0.611163330078125,-405.1956787109375,4.225830078125,-244.406494140625
1737749423846122200,0.621122314453125,-405.4892578125,4.440399169921875,-244.635986328125
1737749423856081200,0.6310810546875,-406.2188720703125,4.3865509033203125,-244.6857147216797
1737749423866039300,0.641039306640625,-406.2607421875,4.818695068359375,-244.759033203125
1737749423875998200,0.650998291015625,-406.2288818359375,4.5015716552734375,-244.8393096923828
1737749423885957000,0.66095703125,-405.641357421875,4.4720306396484375,-244.63169860839844
1737749423895917000,0.6709169921875,-405.9613037109375,4.313385009765625,-245.2010955810547
1737749423905875200,0.680875244140625,-406.333740234375,4.5129852294921875,-245.4081573486328
1737749423915835100,0.690835205078125,-405.79736328125,4.5298309326171875,-244.71932983398438
1737749423925794300,0.700794189453125,-405.7633056640625,4.1427154541015625,-244.50076293945312
1737749423935753500,0.71075341796875,-405.19842529296875,4.184478759765625,-244.6803436279297
1737749423945711000,0.720711181640625,-405.5772705078125,4.5769500732421875,-244.64932250976562
1737749423955669200,0.730669189453125,-405.4905090332031,4.1957855224609375,-244.2710418701172
1737749423965626000,0.740626220703125,-405.5613098144531,4.5344390869140625,-245.06727600097656
1737749423975584300,0.750584228515625,-405.6378479003906,4.336761474609375,-244.60313415527344
1737749423985543200,0.760543212890625,-406.01104736328125,4.4147491455078125,-245.12057495117188
1737749423995501300,0.770501220703125,-405.56756591796875,4.47735595703125,-245.07432556152344
1737749424005460200,0.780460205078125,-405.5417785644531,4.3729400634765625,-244.78875732421875
1737749424015419100,0.790419189453125,-405.85382080078125,4.779571533203125,-245.02175903320312
1737749424025379000,0.800379150390625,-405.7401428222656,4.369964599609375,-244.95556640625
1737749424035338200,0.810338134765625,-405.4017333984375,4.640625,-244.9815673828125
1737749424045297200,0.820297119140625,-405.44683837890625,4.32904052734375,-244.73382568359375
1737749424055255300,0.83025537109375,-405.553466796875,4.2528076171875,-244.86422729492188
1737749424065214200,0.840214111328125,-405.4932861328125,4.4994354248046875,-244.95655822753906
1737749424075173000,0.850173095703125,-404.7931213378906,4.14080810546875,-244.59121704101562
1737749424085132300,0.86013232421875,-405.786865234375,4.25408935546875,-244.9518280029297
1737749424095091500,0.870091552734375,-405.98394775390625,4.523284912109375,-245.1579132080078
1737749424105049000,0.880049072265625,-405.7583312988281,4.2904510498046875,-244.7559356689453
1737749424115008300,0.89000830078125,-405.6751708984375,4.4433135986328125,-244.9093780517578
1737749424124967400,0.899967529296875,-405.58233642578125,4.0346527099609375,-244.5872344970703
1737749424134926300,0.90992626953125,-405.62371826171875,4.3690948486328125,-245.1468963623047
1737749424144883200,0.91988330078125,-405.7814636230469,4.5007476806640625,-244.755859375
1737749424154843400,0.929843505859375,-405.80047607421875,4.6817779541015625,-244.65536499023438
1737749424164802300,0.93980224609375,-406.013427734375,4.385467529296875,-244.64981079101562
1737749424174760400,0.949760498046875,-405.6859130859375,4.4361572265625,-244.51986694335938
1737749424184719400,0.95971923828125,-406.35693359375,4.363861083984375,-244.63290405273438
